state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	In_Ohio	long	lat	geometry
OH	2012-11-06	county	ALLEN	02AAY	LIMA	LIMA SENIOR HIGH SCHOOL	1 SPARTAN WAY, LIMA, OH, 45801	TRUE	-84.0964878	40.7412622	c(-84.0964878, 40.7412622)
OH	2012-11-06	county	ALLEN	02ABE	LIMA	ST. CHARLES SCHOOL	2175 W. ELM STREET, LIMA, OH, 45805	TRUE	-84.1450885	40.736188	c(-84.1450885, 40.736188)
OH	2012-11-06	county	ALLEN	02ABF	LIMA	BRADFIELD CENTER	550 S COLLETT, LIMA, OH, 45805	TRUE	-84.1196818	40.7339404	c(-84.1196818, 40.7339404)
OH	2012-11-06	county	ALLEN	02ABH	LIMA	L.C.C. HIGH SCHOOL	720 S. CABLE ROAD, LIMA, OH, 45805	TRUE	-84.1505315	40.7309197	c(-84.1505315, 40.7309197)
OH	2012-11-06	county	ALLEN	02ABI	LIMA	L.C.C. HIGH SCHOOL	720 S. CABLE ROAD, LIMA, OH, 45805	TRUE	-84.1505315	40.7309197	c(-84.1505315, 40.7309197)
OH	2012-11-06	county	ALLEN	02ABP	LIMA	FREEDOM ELEMENTARY SCHOOL	575 S. CALUMET, LIMA, OH, 45804	TRUE	-84.0906421	40.733247	c(-84.0906421, 40.733247)
OH	2012-11-06	county	ALLEN	02ABQ	LIMA	UNITY ELEMENTARY SCHOOL	925 E. 3RD STREET, LIMA, OH, 45804	TRUE	-84.0915406	40.7188716	c(-84.0915406, 40.7188716)
OH	2012-11-06	county	ALLEN	02ABR	LIMA	UNITY ELEMENTARY SCHOOL	925 E. 3RD STREET, LIMA, OH, 45804	TRUE	-84.0915406	40.7188716	c(-84.0915406, 40.7188716)
OH	2012-11-06	county	ALLEN	02ABT	LIMA	FREEDOM ELEMENTARY SCHOOL	575 S. CALUMET, LIMA, OH, 45804	TRUE	-84.0906421	40.733247	c(-84.0906421, 40.733247)
OH	2012-11-06	county	ALLEN	02ABW	LIMA	BRADFIELD CENTER	550 S COLLETT, LIMA, OH, 45805	TRUE	-84.1196818	40.7339404	c(-84.1196818, 40.7339404)
OH	2012-11-06	county	ALLEN	02ABX	LIMA	LIMA TOWERS	790 S. MAIN STREET, LIMA, OH, 45804	TRUE	-84.1054937	40.7275343	c(-84.1054937, 40.7275343)
OH	2012-11-06	county	ALLEN	02ABZ	LIMA	PHILLIPPIAN MISSIONARY BAPTIST	190 E. 8TH STREET, LIMA, OH, 45804	TRUE	-84.1036443	40.7114643	c(-84.1036443, 40.7114643)
OH	2012-11-06	county	ALLEN	02ACD	LIMA	WEST MIDDLE SCHOOL	503 N. CABLE ROAD, LIMA, OH, 45805	TRUE	-84.1493724	40.7457128	c(-84.1493724, 40.7457128)
OH	2012-11-06	county	ALLEN	02ACE	LIMA	HERITAGE ELEMENTARY SCHOOL	816 COLLEGE AVENUE, LIMA, OH, 45805	TRUE	-84.1261973	40.748713	c(-84.1261973, 40.748713)
OH	2012-11-06	county	ALLEN	02ACG	LIMA	WEST MIDDLE SCHOOL	503 N. CABLE ROAD, LIMA, OH, 45805	TRUE	-84.1493724	40.7457128	c(-84.1493724, 40.7457128)
OH	2012-11-06	county	ALLEN	02ACT	SPENCERVILLE	AMANDA TOWNSHIP HOUSE	690 S. CONANT ROAD, SPENCERVILLE, OH, 45887	TRUE	-84.2809797	40.7293527	c(-84.2809797, 40.7293527)
OH	2012-11-06	county	ALLEN	02ACU	SPENCERVILLE	AMANDA TOWNSHIP HOUSE	690 S. CONANT ROAD, SPENCERVILLE, OH, 45887	TRUE	-84.2809797	40.7293527	c(-84.2809797, 40.7293527)
OH	2012-11-06	county	ALLEN	02ACW	ELIDA	AMERICAN TOWNSHIP HOUSE	102 PIONEER ROAD, ELIDA, OH, 45807	TRUE	-84.1886468	40.7831668	c(-84.1886468, 40.7831668)
OH	2012-11-06	county	ALLEN	02ACX	LIMA	ZION LUTHERAN CHURCH	1300 EDGEWOOD DRIVE, LIMA, OH, 45805	TRUE	-84.1287595	40.7702395	c(-84.1287595, 40.7702395)
OH	2012-11-06	county	ALLEN	02ACY	LIMA	ZION LUTHERAN CHURCH	1300 EDGEWOOD DRIVE, LIMA, OH, 45805	TRUE	-84.1287595	40.7702395	c(-84.1287595, 40.7702395)
OH	2012-11-06	county	ALLEN	02ACZ	LIMA	ZION LUTHERAN CHURCH	1300 EDGEWOOD DRIVE, LIMA, OH, 45805	TRUE	-84.1287595	40.7702395	c(-84.1287595, 40.7702395)
OH	2012-11-06	county	ALLEN	02ADA	LIMA	APPLESEED RIDGE GIRL SCOUT	1870 W. ROBB AVENUE, LIMA, OH, 45805	TRUE	-84.1356862	40.7624956	c(-84.1356862, 40.7624956)
OH	2012-11-06	county	ALLEN	02ADB	LIMA	SHERWOOD PARK COMMUNITY CLUB	1680 VICTORIA LANE, LIMA, OH, 45805	TRUE	-84.1547425	40.7570252	c(-84.1547425, 40.7570252)
OH	2012-11-06	county	ALLEN	02ADC	LIMA	NEW HOPE CHRISTIAN CENTER	2240 BATY ROAD, LIMA, OH, 45805	TRUE	-84.1833805	40.7696384	c(-84.1833805, 40.7696384)
OH	2012-11-06	county	ALLEN	02ADD	ELIDA	AMERICAN TOWNSHIP HOUSE	102 PIONEER ROAD, ELIDA, OH, 45807	TRUE	-84.1886468	40.7831668	c(-84.1886468, 40.7831668)
OH	2012-11-06	county	ALLEN	02ADE	LIMA	NEW HOPE CHRISTIAN CENTER	2240 BATY ROAD, LIMA, OH, 45805	TRUE	-84.1833805	40.7696384	c(-84.1833805, 40.7696384)
OH	2012-11-06	county	ALLEN	02ADF	LIMA	SENIOR CITIZENS CENTER	3400 W. ELM STREET, LIMA, OH, 45805	TRUE	-84.1693105	40.7375681	c(-84.1693105, 40.7375681)
OH	2012-11-06	county	ALLEN	02ADG	LIMA	SENIOR CITIZENS CENTER	3400 W. ELM STREET, LIMA, OH, 45805	TRUE	-84.1693105	40.7375681	c(-84.1693105, 40.7375681)
OH	2012-11-06	county	ALLEN	02ADI	LIMA	SENIOR CITIZENS CENTER	3400 W. ELM STREET, LIMA, OH, 45805	TRUE	-84.1693105	40.7375681	c(-84.1693105, 40.7375681)
OH	2012-11-06	county	ALLEN	02ADQ	ELIDA	ELIDA IMMANUEL UNITED	699 SUNNYDALE, ELIDA, OH, 45807	TRUE	-84.1935379	40.7880093	c(-84.1935379, 40.7880093)
OH	2012-11-06	county	ALLEN	02ADR	ELIDA	ELIDA IMMANUEL UNITED	699 SUNNYDALE, ELIDA, OH, 45807	TRUE	-84.1935379	40.7880093	c(-84.1935379, 40.7880093)
OH	2012-11-06	county	ALLEN	02ADT	HARROD	ALLEN EAST COMMUNITY CENTER	9520 HARROD ROAD, HARROD, OH, 45850	TRUE	-83.9262889	40.7055378	c(-83.9262889, 40.7055378)
OH	2012-11-06	county	ALLEN	02ADU	HARROD	ALLEN EAST COMMUNITY CENTER	9520 HARROD ROAD, HARROD, OH, 45850	TRUE	-83.9262889	40.7055378	c(-83.9262889, 40.7055378)
OH	2012-11-06	county	ALLEN	02ADW	HARROD	ALLEN EAST COMMUNITY CENTER	9520 HARROD ROAD, HARROD, OH, 45850	TRUE	-83.9262889	40.7055378	c(-83.9262889, 40.7055378)
OH	2012-11-06	county	ALLEN	02ADY	LIMA	ST. GERARD SCHOOL	1311 N. MAIN STREET, LIMA, OH, 45801	TRUE	-84.1058214	40.760064	c(-84.1058214, 40.760064)
OH	2012-11-06	county	ALLEN	02ADZ	LIMA	BATH HIGH SCHOOL	2850 BIBLE ROAD, LIMA, OH, 45801	TRUE	-84.0522585	40.7730096	c(-84.0522585, 40.7730096)
OH	2012-11-06	county	ALLEN	02AEA	LIMA	BATH TOWNSHIP HOUSE	2880 ADA ROAD, LIMA, OH, 45801	TRUE	-84.0515628	40.7590623	c(-84.0515628, 40.7590623)
OH	2012-11-06	county	ALLEN	02AEB	LIMA	BATH HIGH SCHOOL	2850 BIBLE ROAD, LIMA, OH, 45801	TRUE	-84.0522585	40.7730096	c(-84.0522585, 40.7730096)
OH	2012-11-06	county	ALLEN	02AEC	LIMA	ST. GERARD SCHOOL	1311 N. MAIN STREET, LIMA, OH, 45801	TRUE	-84.1058214	40.760064	c(-84.1058214, 40.760064)
OH	2012-11-06	county	ALLEN	02AED	LIMA	BATH TOWNSHIP HOUSE	2880 ADA ROAD, LIMA, OH, 45801	TRUE	-84.0515628	40.7590623	c(-84.0515628, 40.7590623)
OH	2012-11-06	county	ALLEN	02AEE	LIMA	ALLEN COUNTY FAIRGROUNDS YOUTH	2750 HARDING HWY., LIMA, OH, 45804	TRUE	-84.0563847	40.7305666	c(-84.0563847, 40.7305666)
OH	2012-11-06	county	ALLEN	02AEF	LIMA	ALLEN COUNTY FAIRGROUNDS YOUTH	2750 HARDING HWY., LIMA, OH, 45804	TRUE	-84.0563847	40.7305666	c(-84.0563847, 40.7305666)
OH	2012-11-06	county	ALLEN	02AEG	LIMA	FOREST PARK UNITED METHODIST	315 S. COLLINS, LIMA, OH, 45804	TRUE	-84.0809119	40.7360533	c(-84.0809119, 40.7360533)
OH	2012-11-06	county	ALLEN	02AEN	LAFAYETTE	JACKSON TOWNSHIP HOUSE	225 E. SUGAR STREET, LAFAYETTE, OH, 45854	TRUE	-83.9463507	40.7599722	c(-83.9463507, 40.7599722)
OH	2012-11-06	county	ALLEN	02AEO	LAFAYETTE	JACKSON TOWNSHIP HOUSE	225 E. SUGAR STREET, LAFAYETTE, OH, 45854	TRUE	-83.9463507	40.7599722	c(-83.9463507, 40.7599722)
OH	2012-11-06	county	ALLEN	02AEQ	LAFAYETTE	JACKSON TOWNSHIP HOUSE	225 E. SUGAR STREET, LAFAYETTE, OH, 45854	TRUE	-83.9463507	40.7599722	c(-83.9463507, 40.7599722)
OH	2012-11-06	county	ALLEN	02AES	DELPHOS	MARION TOWNSHIP HOUSE	5405 KIGGINS ROAD, DELPHOS, OH, 45833	TRUE	-84.3194841	40.8144983	c(-84.3194841, 40.8144983)
OH	2012-11-06	county	ALLEN	02AET	DELPHOS	MARION TOWNSHIP HOUSE	5405 KIGGINS ROAD, DELPHOS, OH, 45833	TRUE	-84.3194841	40.8144983	c(-84.3194841, 40.8144983)
OH	2012-11-06	county	ALLEN	02AEW	CAIRO	CAIRO FIRE DEPARTMENT	101 W. MAIN STREET, CAIRO, OH, 45820	TRUE	-84.0818532	40.8317177	c(-84.0818532, 40.8317177)
OH	2012-11-06	county	ALLEN	02AEX	COLUMBUS GROVE	MONROE TOWNSHIP HOUSE	8500 SLABTOWN ROAD, COLUMBUS GROVE, OH, 45830	TRUE	-84.0511644	40.8614677	c(-84.0511644, 40.8614677)
OH	2012-11-06	county	ALLEN	02AEY	COLUMBUS GROVE	MONROE TOWNSHIP HOUSE	8500 SLABTOWN ROAD, COLUMBUS GROVE, OH, 45830	TRUE	-84.0511644	40.8614677	c(-84.0511644, 40.8614677)
OH	2012-11-06	county	ALLEN	02AEZ	LIMA	PERRY TOWNSHIP HOUSE	2408 E. BREESE ROAD, LIMA, OH, 45806	TRUE	-84.0599264	40.6873029	c(-84.0599264, 40.6873029)
OH	2012-11-06	county	ALLEN	02AFB	LIMA	PERRY TOWNSHIP HOUSE	2408 E. BREESE ROAD, LIMA, OH, 45806	TRUE	-84.0599264	40.6873029	c(-84.0599264, 40.6873029)
OH	2012-11-06	county	ALLEN	02AFC	LIMA	PERRY TOWNSHIP HOUSE	2408 E. BREESE ROAD, LIMA, OH, 45806	TRUE	-84.0599264	40.6873029	c(-84.0599264, 40.6873029)
OH	2012-11-06	county	ALLEN	02AFE	BEAVERDAM	BEAVERDAM FIRE DEPARTMENT	201 W. MAIN STREET, BEAVERDAM, OH, 45808	TRUE	-83.9760384	40.8327023	c(-83.9760384, 40.8327023)
OH	2012-11-06	county	ALLEN	02AFF	BLUFFTON	EMMANUEL UNITED CHURCH	8375 N. PHILLIPS ROAD, BLUFFTON, OH, 45817	TRUE	-83.9384509	40.8607779	c(-83.9384509, 40.8607779)
OH	2012-11-06	county	ALLEN	02AFG	BLUFFTON	EMMANUEL UNITED CHURCH	8375 N. PHILLIPS ROAD, BLUFFTON, OH, 45817	TRUE	-83.9384509	40.8607779	c(-83.9384509, 40.8607779)
OH	2012-11-06	county	ALLEN	02AFI	BLUFFTON	BLUFFTON ELEMENTARY SCHOOL	102 N. JACKSON, BLUFFTON, OH, 45817	TRUE	-83.8925233	40.8940773	c(-83.8925233, 40.8940773)
OH	2012-11-06	county	ALLEN	02AFJ	BLUFFTON	BLUFFTON ELEMENTARY SCHOOL	102 N. JACKSON, BLUFFTON, OH, 45817	TRUE	-83.8925233	40.8940773	c(-83.8925233, 40.8940773)
OH	2012-11-06	county	ALLEN	02AFK	BLUFFTON	BLUFFTON ELEMENTARY SCHOOL	102 N. JACKSON, BLUFFTON, OH, 45817	TRUE	-83.8925233	40.8940773	c(-83.8925233, 40.8940773)
OH	2012-11-06	county	ALLEN	02AFN	LIMA	SENIOR CITIZENS CENTER	3400 W. ELM STREET, LIMA, OH, 45805	TRUE	-84.1693105	40.7375681	c(-84.1693105, 40.7375681)
OH	2012-11-06	county	ALLEN	02AFO	LIMA	GARDENDALE CHURCH OF GOD	4130 SPENCERVILLE ROAD, LIMA, OH, 45805	TRUE	-84.180718	40.724169	c(-84.180718, 40.724169)
OH	2012-11-06	county	ALLEN	02AFP	LIMA	L.C.C. HIGH SCHOOL	720 S. CABLE ROAD, LIMA, OH, 45805	TRUE	-84.1505315	40.7309197	c(-84.1505315, 40.7309197)
OH	2012-11-06	county	ALLEN	02AFQ	LIMA	FAITH CHRISTIAN CHURCH	2223 SHAWNEE ROAD, LIMA, OH, 45805	TRUE	-84.1498284	40.7078911	c(-84.1498284, 40.7078911)
OH	2012-11-06	county	ALLEN	02AFR	LIMA	GARDENDALE CHURCH OF GOD	4130 SPENCERVILLE ROAD, LIMA, OH, 45805	TRUE	-84.180718	40.724169	c(-84.180718, 40.724169)
OH	2012-11-06	county	ALLEN	02AFS	LIMA	SHAWNEE UNITED METHODIST	2600 ZURMEHLY ROAD, LIMA, OH, 45806	TRUE	-84.1521699	40.6997481	c(-84.1521699, 40.6997481)
OH	2012-11-06	county	ALLEN	02AFT	LIMA	GARDENDALE CHURCH OF GOD	4130 SPENCERVILLE ROAD, LIMA, OH, 45805	TRUE	-84.180718	40.724169	c(-84.180718, 40.724169)
OH	2012-11-06	county	ALLEN	02AFU	LIMA	SHAWNEE HIGH SCHOOL	3333 ZURMEHLY ROAD, LIMA, OH, 45806	TRUE	-84.1664244	40.69234	c(-84.1664244, 40.69234)
OH	2012-11-06	county	ALLEN	02AFV	LIMA	ST. MATTHEWS LUTHERAN CHURCH	5050 ST. MATTHEWS DRIVE, LIMA, OH, 45806	TRUE	-84.1561266	40.6667706	c(-84.1561266, 40.6667706)
OH	2012-11-06	county	ALLEN	02AGB	LIMA	APOLLO J.V.S.	3325 SHAWNEE ROAD, LIMA, OH, 45805	TRUE	-84.1492846	40.6920992	c(-84.1492846, 40.6920992)
OH	2012-11-06	county	ALLEN	02AGC	LIMA	APOLLO J.V.S.	3325 SHAWNEE ROAD, LIMA, OH, 45805	TRUE	-84.1492846	40.6920992	c(-84.1492846, 40.6920992)
OH	2012-11-06	county	ALLEN	02AGD	LIMA	FT. SHAWNEE ADMIN BUILDING	2050 W. BREESE ROAD, LIMA, OH, 45806	TRUE	-84.1419122	40.6873427	c(-84.1419122, 40.6873427)
OH	2012-11-06	county	ALLEN	02AGI	SPENCERVILLE	SPENCERVILLE SCHOOL ADMIN BLD	600 SCHOOL STREET, SPENCERVILLE, OH, 45887	TRUE	-84.3447563	40.7049153	c(-84.3447563, 40.7049153)
OH	2012-11-06	county	ALLEN	02AGK	SPENCERVILLE	SPENCERVILLE SCHOOL ADMIN BLD	600 SCHOOL STREET, SPENCERVILLE, OH, 45887	TRUE	-84.3447563	40.7049153	c(-84.3447563, 40.7049153)
OH	2012-11-06	county	ALLEN	02AGL	SPENCERVILLE	SPENCERVILLE SCHOOL ADMIN BLD	600 SCHOOL STREET, SPENCERVILLE, OH, 45887	TRUE	-84.3447563	40.7049153	c(-84.3447563, 40.7049153)
OH	2012-11-06	county	ALLEN	02AGN	GOMER	SUGARCREEK TOWNSHIP HOUSE	4130 W. LINCOLN HWY., GOMER, OH, 45809	TRUE	-84.182766	40.8444311	c(-84.182766, 40.8444311)
OH	2012-11-06	county	ASHLAND	03-P-AAA	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-AAB	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-AAC	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-AAD	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-AAF	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-AAG	ASHLAND	PEACE LUTHERAN CHURCH	1360 SMITH RD, ASHLAND, OH, 44805	TRUE	-82.3434512	40.8586874	c(-82.3434512, 40.8586874)
OH	2012-11-06	county	ASHLAND	03-P-AAH	ASHLAND	PEACE LUTHERAN CHURCH	1360 SMITH RD, ASHLAND, OH, 44805	TRUE	-82.3434512	40.8586874	c(-82.3434512, 40.8586874)
OH	2012-11-06	county	ASHLAND	03-P-AAI	ASHLAND	PEACE LUTHERAN CHURCH	1360 SMITH RD, ASHLAND, OH, 44805	TRUE	-82.3434512	40.8586874	c(-82.3434512, 40.8586874)
OH	2012-11-06	county	ASHLAND	03-P-AAJ	ASHLAND	PEACE LUTHERAN CHURCH	1360 SMITH RD, ASHLAND, OH, 44805	TRUE	-82.3434512	40.8586874	c(-82.3434512, 40.8586874)
OH	2012-11-06	county	ASHLAND	03-P-AAQ	ASHLAND	SALVATION ARMY KROC CENTER	527 E LIBERTY ST, ASHLAND, OH, 44805	TRUE	-82.3038934	40.8649658	c(-82.3038934, 40.8649658)
OH	2012-11-06	county	ASHLAND	03-P-AAS	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-AAU	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-AAV	ASHLAND	SALVATION ARMY KROC CENTER	527 E LIBERTY ST, ASHLAND, OH, 44805	TRUE	-82.3038934	40.8649658	c(-82.3038934, 40.8649658)
OH	2012-11-06	county	ASHLAND	03-P-AAZ	ASHLAND	SALVATION ARMY KROC CENTER	527 E LIBERTY ST, ASHLAND, OH, 44805	TRUE	-82.3038934	40.8649658	c(-82.3038934, 40.8649658)
OH	2012-11-06	county	ASHLAND	03-P-ABB	ASHLAND	SALVATION ARMY KROC CENTER	527 E LIBERTY ST, ASHLAND, OH, 44805	TRUE	-82.3038934	40.8649658	c(-82.3038934, 40.8649658)
OH	2012-11-06	county	ASHLAND	03-P-ABC	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-ABD	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-ABG	GREENWIC	BETHEL BAPTIST CHURCH	575 N US 250, GREENWIC, OH, 44837	TRUE	-82.370997	40.9806767	c(-82.370997, 40.9806767)
OH	2012-11-06	county	ASHLAND	03-P-ABH	ASHLAND	BAILEY LAKES TOWN HALL	822 MAIN ST, ASHLAND, OH, 44805	TRUE	-82.3271519	40.87007	c(-82.3271519, 40.87007)
OH	2012-11-06	county	ASHLAND	03-P-ABI	PERRYSVILLE	PERRYSVILLE COMMUNITY CENTER	N BRIDGE & W 1ST STS, PERRYSVILLE, OH, 44864	TRUE	-82.3105842	40.6590919	c(-82.3105842, 40.6590919)
OH	2012-11-06	county	ASHLAND	03-P-ABJ	LOUDONVILLE	LOUDONVILLE HIGH SCHOOL	421 CAMPUS AVE, LOUDONVILLE, OH, 44842	TRUE	-82.2430929	40.638823	c(-82.2430929, 40.638823)
OH	2012-11-06	county	ASHLAND	03-P-ABN	LOUDONVILLE	COLONIAL MANOR NURSING HOME	747 S MT VERNON AVE, LOUDONVILLE, OH, 44842	TRUE	-82.241317	40.627315	c(-82.241317, 40.627315)
OH	2012-11-06	county	ASHLAND	03-P-ABO	LOUDONVILLE,	LOUDONVILLE PUBLIC LIBRARY	122 E MAIN ST, LOUDONVILLE,, OH, 44842	TRUE	-82.2320982	40.635204	c(-82.2320982, 40.635204)
OH	2012-11-06	county	ASHLAND	03-P-ABP	LOUDONVILLE	LOUDONVILLE FIRE STATION	200 N MARKET ST, LOUDONVILLE, OH, 44842	TRUE	-82.2329473	40.6369961	c(-82.2329473, 40.6369961)
OH	2012-11-06	county	ASHLAND	03-P-ABQ	LOUDONVILLE,	LOUDONVILLE PUBLIC LIBRARY	122 E MAIN ST, LOUDONVILLE,, OH, 44842	TRUE	-82.2320982	40.635204	c(-82.2320982, 40.635204)
OH	2012-11-06	county	ASHLAND	03-P-ABS	WEST SALEM	CINNAMON LAKE OFFICE	1443 LAUREL DR, WEST SALEM, OH, 44287	TRUE	-82.193063	40.978983	c(-82.193063, 40.978983)
OH	2012-11-06	county	ASHLAND	03-P-ABT	POLK	POLK COMMUNITY CENTER	200 E CONGRESS ST, POLK, OH, 44866	TRUE	-82.214053	40.944519	c(-82.214053, 40.944519)
OH	2012-11-06	county	ASHLAND	03-P-ABV	LOUDONVILLE	LAKE TOWNSHIP HOUSE	2499 CR 175, LOUDONVILLE, OH, 44842	TRUE	-82.2332144	40.6353382	c(-82.2332144, 40.6353382)
OH	2012-11-06	county	ASHLAND	03-P-ABY	ASHLAND	ASHLAND CHURCH OF CHRIST	1185 CR 1356, ASHLAND, OH, 44805	TRUE	-82.3561236	40.8637328	c(-82.3561236, 40.8637328)
OH	2012-11-06	county	ASHLAND	03-P-ABZ	ASHLAND	ASHLAND CHURCH OF CHRIST	1185 CR 1356, ASHLAND, OH, 44805	TRUE	-82.3561236	40.8637328	c(-82.3561236, 40.8637328)
OH	2012-11-06	county	ASHLAND	03-P-ACA	ASHLAND	ASHLAND CHURCH OF CHRIST	1185 CR 1356, ASHLAND, OH, 44805	TRUE	-82.3561236	40.8637328	c(-82.3561236, 40.8637328)
OH	2012-11-06	county	ASHLAND	03-P-ACB	JEROMESVILLE	JEROMESVILLE FIRE DEPT	20 W NORTH, JEROMESVILLE, OH, 44840	TRUE	-82.195712	40.8042238	c(-82.195712, 40.8042238)
OH	2012-11-06	county	ASHLAND	03-P-ACC	JEROMESVILLE	MOHICAN TOWNSHIP HOUSE	2008 SR 89, JEROMESVILLE, OH, 44840	TRUE	-82.1848032	40.7694587	c(-82.1848032, 40.7694587)
OH	2012-11-06	county	ASHLAND	03-P-ACE	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-ACF	ASHLAND	EAGLES CLUB	400 EASTLAKE DR, ASHLAND, OH, 44805	TRUE	-82.3059715	40.8907467	c(-82.3059715, 40.8907467)
OH	2012-11-06	county	ASHLAND	03-P-ACH	ASHLAND	MOZELLE HALL	2042 CLAREMONT AVE, ASHLAND, OH, 44805	TRUE	-82.3436843	40.8504724	c(-82.3436843, 40.8504724)
OH	2012-11-06	county	ASHLAND	03-P-ACI	ASHLAND	TRINITY BAPTIST CHURCH	891 SR 511, ASHLAND, OH, 44805	TRUE	-82.31458	40.933667	c(-82.31458, 40.933667)
OH	2012-11-06	county	ASHLAND	03-P-ACJ	ASHLAND	TRINITY BAPTIST CHURCH	891 SR 511, ASHLAND, OH, 44805	TRUE	-82.31458	40.933667	c(-82.31458, 40.933667)
OH	2012-11-06	county	ASHLAND	03-P-ACK	ASHLAND	TRINITY BAPTIST CHURCH	891 SR 511, ASHLAND, OH, 44805	TRUE	-82.31458	40.933667	c(-82.31458, 40.933667)
OH	2012-11-06	county	ASHLAND	03-P-ACL	ASHLAND	TRINITY UNITED METHODIST	1301 SR 89, ASHLAND, OH, 44805	TRUE	-82.211133	40.870857	c(-82.211133, 40.870857)
OH	2012-11-06	county	ASHLAND	03-P-ACM	ASHLAND	TRINITY UNITED METHODIST	1301 SR 89, ASHLAND, OH, 44805	TRUE	-82.211133	40.870857	c(-82.211133, 40.870857)
OH	2012-11-06	county	ASHLAND	03-P-ACN	NOVA	NOVA UNITED METHODIST CHURCH	257 SR 511, NOVA, OH, 44859	TRUE	-82.3042751	41.0276402	c(-82.3042751, 41.0276402)
OH	2012-11-06	county	ASHLAND	03-P-ACO	SULLIVAN	SULLIVAN FIRE STATION	500 US 224, SULLIVAN, OH, 44880	TRUE	-82.2226941	41.0286331	c(-82.2226941, 41.0286331)
OH	2012-11-06	county	ASHLAND	03-P-ACP	SULLIVAN	SULLIVAN FIRE STATION	500 US 224, SULLIVAN, OH, 44880	TRUE	-82.2226941	41.0286331	c(-82.2226941, 41.0286331)
OH	2012-11-06	county	ASHLAND	03-P-ACQ	NOVA	NOVA UNITED METHODIST CHURCH	257 SR 511, NOVA, OH, 44859	TRUE	-82.3042751	41.0276402	c(-82.3042751, 41.0276402)
OH	2012-11-06	county	ASHLAND	03-P-ACS	HAYESVILLE	HAYESVILLE U.N. METH. CHURCH	44 S MECHANIC ST, HAYESVILLE, OH, 44838	TRUE	-82.262531	40.7716684	c(-82.262531, 40.7716684)
OH	2012-11-06	county	ASHLAND	03-P-ACT	ASHLAND	STONE LUTHERAN CHURCH	940 CR 1754, ASHLAND, OH, 44805	TRUE	-82.305161	40.806081	c(-82.305161, 40.806081)
OH	2012-11-06	county	ASHLAND	03-P-ACU	HAYESVILLE	HAYESVILLE U.N. METH. CHURCH	44 S MECHANIC ST, HAYESVILLE, OH, 44838	TRUE	-82.262531	40.7716684	c(-82.262531, 40.7716684)
OH	2012-11-06	county	ASHLAND	03-P-ACV	ASHLAND	MIFFLIN FIRE STATION	STATE ROUTE 603, ASHLAND, OH, 44805	TRUE	-82.4013138	40.8368996	c(-82.4013138, 40.8368996)
OH	2012-11-06	county	ASHTABULA	04AAA	ASHTABULA	ELKS CLUB	3115 LAKE RD W, ASHTABULA, OH, 44004	TRUE	-80.8289124	41.8925913	c(-80.8289124, 41.8925913)
OH	2012-11-06	county	ASHTABULA	04AAB	ASHTABULA	ELKS CLUB	3115 LAKE RD W, ASHTABULA, OH, 44004	TRUE	-80.8289124	41.8925913	c(-80.8289124, 41.8925913)
OH	2012-11-06	county	ASHTABULA	04AAC	ASHTABULA	ZION LUTHERAN CHURCH	2310 W 9TH ST, ASHTABULA, OH, 44004	TRUE	-80.8155458	41.8920179	c(-80.8155458, 41.8920179)
