state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	lat	long
OH	2016-11-08	county	ASHTABULA	04AAI	ASHTABULA	ASHTABULA TWP PARK COMMISSION	1700 E 1ST ST, ASHTABULA, OH, 44004	41.9058729	-80.7760389
OH	2016-11-08	county	ASHTABULA	04AAJ	ASHTABULA	ASHTABULA TWP PARK COMMISSION	1700 E 1ST ST, ASHTABULA, OH, 44004	41.9058729	-80.7760389
OH	2016-11-08	county	ASHTABULA	04AAM	ASHTABULA	ELKS CLUB	3115 LAKE RD W, ASHTABULA, OH, 44004	41.8925913	-80.8289124
OH	2016-11-08	county	ASHTABULA	04AAN	ASHTABULA	GULFVIEW TOWERS	3526 LAKE AVE, ASHTABULA, OH, 44004	41.8747647	-80.7880705
OH	2016-11-08	county	ASHTABULA	04AAO	ASHTABULA	LIGHTED CROSS LUTHERAN CHURCH	2310 W 9TH ST, ASHTABULA, OH, 44004	41.8920179	-80.8155458
OH	2016-11-08	county	ASHTABULA	04AAP	ASHTABULA	PEOPLES BAPTIST CHURCH	3837 WEST AV, ASHTABULA, OH, 44004	41.8678498	-80.7982396
OH	2016-11-08	county	ASHTABULA	04AAQ	ASHTABULA	PEOPLES BAPTIST CHURCH	3837 WEST AV, ASHTABULA, OH, 44004	41.8678498	-80.7982396
OH	2016-11-08	county	ASHTABULA	04AAR	ASHTABULA	GULFVIEW TOWERS	3526 LAKE AVE, ASHTABULA, OH, 44004	41.8747647	-80.7880705
OH	2016-11-08	county	ASHTABULA	04AAS	ASHTABULA	MESSIAH LUTHERAN CHURCH	615 WEST PROSPECT RD, ASHTABULA, OH, 44004	41.8687064	-80.7873781
OH	2016-11-08	county	ASHTABULA	04AAT	ASHTABULA	EAST SIDE PRESBYTERIAN CHURCH	3440 EDGEWOOD DR, ASHTABULA, OH, 44004	41.8735287	-80.7717972
OH	2016-11-08	county	ASHTABULA	04AAU	ASHTABULA	EAST SIDE PRESBYTERIAN CHURCH	3440 EDGEWOOD DR, ASHTABULA, OH, 44004	41.8735287	-80.7717972
OH	2016-11-08	county	ASHTABULA	04AAW	ASHTABULA	TRINITY PRESBYTERIAN CHURCH	1342 W PROSPECT RD, ASHTABULA, OH, 44004	41.8608518	-80.8011819
OH	2016-11-08	county	ASHTABULA	04AAX	ASHTABULA	MESSIAH LUTHERAN CHURCH	615 WEST PROSPECT RD, ASHTABULA, OH, 44004	41.8687064	-80.7873781
OH	2016-11-08	county	ASHTABULA	04AAY	ASHTABULA	MESSIAH LUTHERAN CHURCH	615 WEST PROSPECT RD, ASHTABULA, OH, 44004	41.8687064	-80.7873781
OH	2016-11-08	county	ASHTABULA	04ABA	ASHTABULA	TRINITY PRESBYTERIAN CHURCH	1342 W PROSPECT RD, ASHTABULA, OH, 44004	41.8608518	-80.8011819
OH	2016-11-08	county	ASHTABULA	04ABB	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABC	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABD	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABF	CONNEAUT	FIRST ASSEMBLY OF GOD	389 W MAIN RD, CONNEAUT, OH, 44030	41.9307821	-80.6043735
OH	2016-11-08	county	ASHTABULA	04ABG	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABI	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABJ	CONNEAUT	FIRST ASSEMBLY OF GOD	389 W MAIN RD, CONNEAUT, OH, 44030	41.9307821	-80.6043735
OH	2016-11-08	county	ASHTABULA	04ABK	CONNEAUT	GOOD SHEPHARD LUTHERAN CHURCH	876 GROVE ST, CONNEAUT, OH, 44030	41.9606361	-80.561162
OH	2016-11-08	county	ASHTABULA	04ABL	CONNEAUT	GOOD SHEPHARD LUTHERAN CHURCH	876 GROVE ST, CONNEAUT, OH, 44030	41.9606361	-80.561162
OH	2016-11-08	county	ASHTABULA	04ABM	CONNEAUT	GOOD SHEPHARD LUTHERAN CHURCH	876 GROVE ST, CONNEAUT, OH, 44030	41.9606361	-80.561162
OH	2016-11-08	county	ASHTABULA	04ABN	CONNEAUT	CONNEAUT ARTS CENTER	1025 BUFFALO ST, CONNEAUT, OH, 44030	41.9652087	-80.5549344
OH	2016-11-08	county	ASHTABULA	04ABO	CONNEAUT	CONNEAUT ARTS CENTER	1025 BUFFALO ST, CONNEAUT, OH, 44030	41.9652087	-80.5549344
OH	2016-11-08	county	ASHTABULA	04ABQ	CONNEAUT	CONNEAUT HUMAN RESOURCES CENTR	327 MILL ST, CONNEAUT, OH, 44030	41.9452182	-80.560945
OH	2016-11-08	county	ASHTABULA	04ABR	GENEVA	GENEVA RECREATION CENTER	81 E MAIN ST, GENEVA, OH, 44041	41.8058419	-80.9464112
OH	2016-11-08	county	ASHTABULA	04ABS	GENEVA	GENEVA COMMUNITY CENTER	72 W MAIN ST, GENEVA, OH, 44041	41.8047182	-80.9489387
OH	2016-11-08	county	ASHTABULA	04ABT	GENEVA	GENEVA COMMUNITY CENTER	72 W MAIN ST, GENEVA, OH, 44041	41.8047182	-80.9489387
OH	2016-11-08	county	ASHTABULA	04ABV	GENEVA	GENEVA RECREATION CENTER	81 E MAIN ST, GENEVA, OH, 44041	41.8058419	-80.9464112
OH	2016-11-08	county	ASHTABULA	04ABW	GENEVA	GENEVA RECREATION CENTER	81 E MAIN ST, GENEVA, OH, 44041	41.8058419	-80.9464112
OH	2016-11-08	county	ASHTABULA	04ABX	GENEVA	GENEVA PUBLIC LIBRARY	860 SHERMAN ST, GENEVA, OH, 44041	41.7935489	-80.9422864
OH	2016-11-08	county	ASHTABULA	04ABY	GENEVA	GENEVA PUBLIC LIBRARY	860 SHERMAN ST, GENEVA, OH, 44041	41.7935489	-80.9422864
OH	2016-11-08	county	ASHTABULA	04ABZ	ANDOVER	FIRST UNITED METHODIST CHURCH	181 SOUTH MAIN STREET, ANDOVER, OH, 44003	41.6052627	-80.5706653
OH	2016-11-08	county	ASHTABULA	04ACA	ANDOVER	FIRST UNITED METHODIST CHURCH	181 SOUTH MAIN STREET, ANDOVER, OH, 44003	41.6052627	-80.5706653
OH	2016-11-08	county	ASHTABULA	04ACB	ANDOVER	FIRST UNITED METHODIST CHURCH	181 SOUTH MAIN STREET, ANDOVER, OH, 44003	41.6052627	-80.5706653
OH	2016-11-08	county	ASHTABULA	04ACD	ASHTABULA	PENT. CHURCH OF GOD	2201 COOK RD, ASHTABULA, OH, 44004	41.8866098	-80.7468399
OH	2016-11-08	county	ASHTABULA	04ACG	ASHTABULA	ODOT FACILITY	492 SEVEN HILLS RD, ASHTABULA, OH, 44004	41.8441891	-80.7720189
OH	2016-11-08	county	ASHTABULA	04ACH	ASHTABULA	ASHTABULA TWP PARK COMMISSION	1700 E 1ST ST, ASHTABULA, OH, 44004	41.9058729	-80.7760389
OH	2016-11-08	county	ASHTABULA	04ACI	ASHTABULA	PENT. CHURCH OF GOD	2201 COOK RD, ASHTABULA, OH, 44004	41.8866098	-80.7468399
OH	2016-11-08	county	ASHTABULA	04ACJ	ASHTABULA	PENT. CHURCH OF GOD	2201 COOK RD, ASHTABULA, OH, 44004	41.8866098	-80.7468399
OH	2016-11-08	county	ASHTABULA	04ACM	ASHTABULA	PENT. CHURCH OF GOD	2201 COOK RD, ASHTABULA, OH, 44004	41.8866098	-80.7468399
OH	2016-11-08	county	ASHTABULA	04ACO	AUSTINBURG	BUD FIELD STUDENT CENTER	3042 COLLEGE ST., AUSTINBURG, OH, 44010	41.772842	-80.8617784
OH	2016-11-08	county	ASHTABULA	04ACP	AUSTINBURG	BUD FIELD STUDENT CENTER	3042 COLLEGE ST., AUSTINBURG, OH, 44010	41.772842	-80.8617784
OH	2016-11-08	county	ASHTABULA	04ACQ	DORSET	CHERRY VALLEY TOWNSHIP HALL	RT 193 & US 6, DORSET, OH, 44032	41.6069358	-80.6664845
OH	2016-11-08	county	ASHTABULA	04ACR	ORWELL	COLEBROOK COMMUNITY CENTER	682 RT 322, ORWELL, OH, 44076	41.536843	-80.7613217
OH	2016-11-08	county	ASHTABULA	04ACS	JEFFERSON	DENMARK TOWNSHIP HALL	2734 RT 193, JEFFERSON, OH, 44047	41.6771296	-80.6674145
OH	2016-11-08	county	ASHTABULA	04ACT	DORSET	DORSET COMMUNITY CENTER	2681 RT 193, DORSET, OH, 44032	41.6785342	-80.6685413
OH	2016-11-08	county	ASHTABULA	04ACU	GENEVA	GENEVA COMMUNITY CENTER	72 W MAIN ST, GENEVA, OH, 44041	41.8047182	-80.9489387
OH	2016-11-08	county	ASHTABULA	04ACW	GENEVA	GENEVA TOWNSHIP HALL	256 NORTH CEDAR ST, GENEVA, OH, 44041	41.8116124	-80.9421568
OH	2016-11-08	county	ASHTABULA	04ACX	GENEVA	GENEVA TOWNSHIP HALL	256 NORTH CEDAR ST, GENEVA, OH, 44041	41.8116124	-80.9421568
OH	2016-11-08	county	ASHTABULA	04ACY	GENEVA	VILLAGE HALL	4929 S WARNER DR, GENEVA, OH, 44041	41.8590191	-80.9499439
OH	2016-11-08	county	ASHTABULA	04ADA	GENEVA	HARPERSFIELD COMMUNITY CENTER	5636 CORK COLD SPRINGS RD, GENEVA, OH, 44041	41.729010100000004	-80.9557181
OH	2016-11-08	county	ASHTABULA	04ADB	GENEVA	HARPERSFIELD COMMUNITY CENTER	5636 CORK COLD SPRINGS RD, GENEVA, OH, 44041	41.729010100000004	-80.9557181
OH	2016-11-08	county	ASHTABULA	04ADC	GENEVA	HARPERSFIELD COMMUNITY CENTER	5636 CORK COLD SPRINGS RD, GENEVA, OH, 44041	41.729010100000004	-80.9557181
OH	2016-11-08	county	ASHTABULA	04ADD	ROME	HARTSGROVE TOWNSHIP HALL	US 6 & RT 534, ROME, OH, 44085	41.605342	-80.8831282
OH	2016-11-08	county	ASHTABULA	04ADF	JEFFERSON	JEFF. UNITED METHODIST CHURCH	125 E JEFFERSON ST, JEFFERSON, OH, 44047	41.738891	-80.7627069
OH	2016-11-08	county	ASHTABULA	04ADG	JEFFERSON	JEFF. UNITED METHODIST CHURCH	125 E JEFFERSON ST, JEFFERSON, OH, 44047	41.738891	-80.7627069
OH	2016-11-08	county	ASHTABULA	04ADH	JEFFERSON	JEFF. UNITED METHODIST CHURCH	125 E JEFFERSON ST, JEFFERSON, OH, 44047	41.738891	-80.7627069
OH	2016-11-08	county	ASHTABULA	04ADI	JEFFERSON	JEFF VILL RECREATIONAL CENTER	11 E JEFFERSON ST, JEFFERSON, OH, 44047	41.7386232	-80.7684642
OH	2016-11-08	county	ASHTABULA	04ADJ	JEFFERSON	JEFF VILL RECREATIONAL CENTER	11 E JEFFERSON ST, JEFFERSON, OH, 44047	41.7386232	-80.7684642
OH	2016-11-08	county	ASHTABULA	04ADL	JEFFERSON	JEFF VILL RECREATIONAL CENTER	11 E JEFFERSON ST, JEFFERSON, OH, 44047	41.7386232	-80.7684642
OH	2016-11-08	county	ASHTABULA	04ADM	KINGSVILLE	FIRST BAPTIST CHURCH	6003 STATE ROUTE 193, KINGSVILLE, OH, 44048	41.8902934	-80.6769487
OH	2016-11-08	county	ASHTABULA	04ADN	KINGSVILLE	FIRST BAPTIST CHURCH	6003 STATE ROUTE 193, KINGSVILLE, OH, 44048	41.8902934	-80.6769487
OH	2016-11-08	county	ASHTABULA	04ADO	JEFFERSON	LENOX COMMUNITY HALL	2509 LENOX NEW LYME RD, JEFFERSON, OH, 44047	41.6825433	-80.7628584
OH	2016-11-08	county	ASHTABULA	04ADP	JEFFERSON	LENOX COMMUNITY HALL	2509 LENOX NEW LYME RD, JEFFERSON, OH, 44047	41.6825433	-80.7628584
OH	2016-11-08	county	ASHTABULA	04ADQ	CONNEAUT	MONROE FIRE HALL	4095 CENTER RD, CONNEAUT, OH, 44030	41.8382884	-80.572965
OH	2016-11-08	county	ASHTABULA	04ADR	CONNEAUT	MONROE FIRE HALL	4095 CENTER RD, CONNEAUT, OH, 44030	41.8382884	-80.572965
OH	2016-11-08	county	ASHTABULA	04ADS	ROCK CREEK	ROCK CREEK VILLAGE FIRE HALL	3033 E WATER ST, ROCK CREEK, OH, 44084	41.6606891	-80.8597293
OH	2016-11-08	county	ASHTABULA	04ADT	ROCK CREEK	ROCK CREEK VILLAGE FIRE HALL	3033 E WATER ST, ROCK CREEK, OH, 44084	41.6606891	-80.8597293
OH	2016-11-08	county	ASHTABULA	04ADU	ROME	NEW LYME TOWNSHIP SERVICE BLDG	810 DODGEVILLE RD, ROME, OH, 44085	41.5857782	-80.7788955
OH	2016-11-08	county	ASHTABULA	04ADV	NORTH KINGSVILLE	N KINGSVILLE MUNICIPAL BLDG	3541 E CENTER ST, NORTH KINGSVILLE, OH, 44068	41.9194799	-80.6596128
OH	2016-11-08	county	ASHTABULA	04ADW	NORTH KINGSVILLE	LIVING WATERS BAPTIST CHURCH	2314 W. CENTER ST., NORTH KINGSVILLE, OH, 44068	41.8981007	-80.7045702
OH	2016-11-08	county	ASHTABULA	04ADX	NORTH KINGSVILLE	LIVING WATERS BAPTIST CHURCH	2314 W. CENTER ST., NORTH KINGSVILLE, OH, 44068	41.8981007	-80.7045702
OH	2016-11-08	county	ASHTABULA	04ADZ	ORWELL	ORWELL TOWNSHIP HALL	2693 RT 322 E, ORWELL, OH, 44076	41.5354141	-80.8466444
OH	2016-11-08	county	ASHTABULA	04AEA	ORWELL	ORWELL VILLAGE FIRE HALL	78 E MAIN ST, ORWELL, OH, 44076	41.5348133	-80.8645671
OH	2016-11-08	county	ASHTABULA	04AEB	PIERPONT	PIERPONT FIRE HALL	6006 MARCY RD, PIERPONT, OH, 44082	41.75222	-80.5680184
OH	2016-11-08	county	ASHTABULA	04AEC	ASHTABULA	PLYMOUTH FIRE HALL	1001 PLYMOUTH RD, ASHTABULA, OH, 44004	41.8372317	-80.7531827
OH	2016-11-08	county	ASHTABULA	04AED	ASHTABULA	PLYMOUTH FIRE HALL	1001 PLYMOUTH RD, ASHTABULA, OH, 44004	41.8372317	-80.7531827
OH	2016-11-08	county	ASHTABULA	04AEF	ANDOVER	RICHMOND GRANGE HALL	RT 7 & FOOTVILLE-RICH, ANDOVER, OH, 44003	41.6067211	-80.572296
OH	2016-11-08	county	ASHTABULA	04AEG	ROME	ROME FIRE HALL	3162 US RT 6 E, ROME, OH, 44085	41.6051035	-80.8635943
OH	2016-11-08	county	ASHTABULA	04AEH	ASHTABULA	SAYBROOK TWP HALL	7247 CENTER RD S, ASHTABULA, OH, 44004	41.8340001	-80.8556387
OH	2016-11-08	county	ASHTABULA	04AEI	ASHTABULA	LAKESIDE HIGH SCHOOL	6600 SANBORN RD, ASHTABULA, OH, 44004	41.843724	-80.819581
OH	2016-11-08	county	ASHTABULA	04AEJ	ASHTABULA	FIRST COVENANT CHURCH	3300 CARPENTER RD, ASHTABULA, OH, 44004	41.8799409	-80.8301883
OH	2016-11-08	county	ASHTABULA	04AEK	ASHTABULA	LAKESIDE HIGH SCHOOL	6600 SANBORN RD, ASHTABULA, OH, 44004	41.843724	-80.819581
OH	2016-11-08	county	ASHTABULA	04AEL	ASHTABULA	FIRST COVENANT CHURCH	3300 CARPENTER RD, ASHTABULA, OH, 44004	41.8799409	-80.8301883
OH	2016-11-08	county	ASHTABULA	04AEM	ASHTABULA	FIRST COVENANT CHURCH	3300 CARPENTER RD, ASHTABULA, OH, 44004	41.8799409	-80.8301883
OH	2016-11-08	county	ASHTABULA	04AEO	ASHTABULA	SAYBROOK TWP HALL	7247 CENTER RD S, ASHTABULA, OH, 44004	41.8340001	-80.8556387
OH	2016-11-08	county	ASHTABULA	04AEP	ASHTABULA	LAKESIDE HIGH SCHOOL	6600 SANBORN RD, ASHTABULA, OH, 44004	41.843724	-80.819581
OH	2016-11-08	county	ASHTABULA	04AEQ	KINGSVILLE	SHEFFIELD FIRE HALL	3636 SHEFFIELD MONROE RD, KINGSVILLE, OH, 44048	41.8233887	-80.6558852
OH	2016-11-08	county	ASHTABULA	04AER	KINGSVILLE	SHEFFIELD FIRE HALL	3636 SHEFFIELD MONROE RD, KINGSVILLE, OH, 44048	41.8233887	-80.6558852
OH	2016-11-08	county	ASHTABULA	04AES	GENEVA	TRUMBULL TWP FIRE HALL	2443 ST RT 534, GENEVA, OH, 44041	41.683205	-80.9545089
OH	2016-11-08	county	ASHTABULA	04AEU	WILLIAMSFIELD	WAYNE TOWNSHIP HALL	US RT 322 & RT 193, WILLIAMSFIELD, OH, 44093	41.5347224	-80.666253
OH	2016-11-08	county	ASHTABULA	04AEV	WILLIAMSFIELD	WILLIAMSFIELD COMMUNITY HALL	US RT 322 & RT 7, WILLIAMSFIELD, OH, 44093	41.533158	-80.570236
OH	2016-11-08	county	ASHTABULA	04AEW	WILLIAMSFIELD	WILLIAMSFIELD COMMUNITY HALL	US RT 322 & RT 7, WILLIAMSFIELD, OH, 44093	41.533158	-80.570236
OH	2016-11-08	county	ASHTABULA	04AEX	WINDSOR	WINDSOR COMMUNITY CENTER	5360 US RT 322 W, WINDSOR, OH, 44099	41.5349431	-80.9341228
OH	2016-11-08	county	ASHTABULA	04AEZ	ROME	ROAMING SHORES CLUBHOUSE	ROAMING ROCK BLVD, ROME, OH, 44085	41.6366448	-80.8315135
OH	2016-11-08	county	ATHENS	05AAA	ATHENS	APPL BEHAVIORAL HEALTH CARE	100  HOSPITAL DR, ATHENS, OH, 45701	39.3285925	-82.1185708
OH	2016-11-08	county	ATHENS	05AAB	ATHENS	OHIO UNIV INNOVATION CENTER	340 W STATE ST, ATHENS, OH, 45701	39.3345218	-82.1151211
OH	2016-11-08	county	ATHENS	05AAD	ATHENS	APPL BEHAVIORAL HEALTH CARE	100  HOSPITAL DR, ATHENS, OH, 45701	39.3285925	-82.1185708
OH	2016-11-08	county	ATHENS	05AAE	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	ATHENS	05AAF	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	ATHENS	05AAG	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	ATHENS	05AAH	ATHENS	THE DAIRY BARN ARTS CENTER	8000 DAIRY LANE, ATHENS, OH, 45701	39.3145613	-82.1151477
OH	2016-11-08	county	ATHENS	05AAI	ATHENS	THE DAIRY BARN ARTS CENTER	8000 DAIRY LANE, ATHENS, OH, 45701	39.3145613	-82.1151477
OH	2016-11-08	county	ATHENS	05AAJ	ATHENS	THE DAIRY BARN ARTS CENTER	8000 DAIRY LANE, ATHENS, OH, 45701	39.3145613	-82.1151477
OH	2016-11-08	county	ATHENS	05AAK	ATHENS	FIRST PRESBYTERIAN CHURCH	2 N COURT ST, ATHENS, OH, 45701	39.3293119	-82.1009579
OH	2016-11-08	county	ATHENS	05AAL	ATHENS	FIRST PRESBYTERIAN CHURCH	2 N COURT ST, ATHENS, OH, 45701	39.3293119	-82.1009579
OH	2016-11-08	county	ATHENS	05AAM	ATHENS	FIRST PRESBYTERIAN CHURCH	2 N COURT ST, ATHENS, OH, 45701	39.3293119	-82.1009579
OH	2016-11-08	county	ATHENS	05AAN	ATHENS	EAST SIDE ELEM SCHOOL	3 WALLACE DR, ATHENS, OH, 45701	39.3346962	-82.0945845
OH	2016-11-08	county	ATHENS	05AAP	ATHENS	OHIO UNIV INNOVATION CENTER	340 W STATE ST, ATHENS, OH, 45701	39.3345218	-82.1151211
OH	2016-11-08	county	ATHENS	05AAQ	ATHENS	COMMUNITY CENTER	701 E STATE ST, ATHENS, OH, 45701	39.3365961	-82.0751855
OH	2016-11-08	county	ATHENS	05AAS	ATHENS	COMMUNITY CENTER	701 E STATE ST, ATHENS, OH, 45701	39.3365961	-82.0751855
OH	2016-11-08	county	ATHENS	05AAU	ATHENS	COMMUNITY CENTER	701 E STATE ST, ATHENS, OH, 45701	39.3365961	-82.0751855
OH	2016-11-08	county	ATHENS	05AAV	ATHENS	EAST SIDE ELEM SCHOOL	3 WALLACE DR, ATHENS, OH, 45701	39.3346962	-82.0945845
OH	2016-11-08	county	ATHENS	05AAW	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	ATHENS	05AAX	NELSONVILLE	NELSONVILLE PUBLIC LIBRARY	95 W WASHINGTON ST, NELSONVILLE, OH, 45764	39.4608325	-82.233948
OH	2016-11-08	county	ATHENS	05AAZ	NELSONVILLE	NELSONVILLE PUBLIC LIBRARY	95 W WASHINGTON ST, NELSONVILLE, OH, 45764	39.4608325	-82.233948
OH	2016-11-08	county	ATHENS	05ABB	NELSONVILLE	WESLEYAN CHURCH	600 CHESTNUT ST, NELSONVILLE, OH, 45764	39.4550563	-82.2248123
OH	2016-11-08	county	ATHENS	05ABD	NELSONVILLE	WESLEYAN CHURCH	600 CHESTNUT ST, NELSONVILLE, OH, 45764	39.4550563	-82.2248123
OH	2016-11-08	county	ATHENS	05ABF	ALBANY	ALEXANDER HIGH SCHOOL	6091 AYERS RD, ALBANY, OH, 45710	39.24262	-82.183544
OH	2016-11-08	county	ATHENS	05ABG	ALBANY	ALEXANDER HIGH SCHOOL	6091 AYERS RD, ALBANY, OH, 45710	39.24262	-82.183544
OH	2016-11-08	county	ATHENS	05ABH	AMESVILLE	AMESVILLE ELEMENTARY SCHOOL	23 MAIN ST, AMESVILLE, OH, 45711	39.4027975	-81.9570828
OH	2016-11-08	county	ATHENS	05ABI	AMESVILLE	AMESVILLE ELEMENTARY SCHOOL	23 MAIN ST, AMESVILLE, OH, 45711	39.4027975	-81.9570828
OH	2016-11-08	county	ATHENS	05ABJ	ATHENS	BEACON SCHOOL	801 W UNION ST, ATHENS, OH, 45701	39.3196359	-82.1403811
OH	2016-11-08	county	ATHENS	05ABK	ATHENS	COMMUNITY CENTER	701 E STATE ST, ATHENS, OH, 45701	39.3365961	-82.0751855
OH	2016-11-08	county	ATHENS	05ABL	ATHENS	HOCKING VALLEY SPORTSMAN	5989 RADFORD RD, ATHENS, OH, 45701	39.2869621	-82.1539614
OH	2016-11-08	county	ATHENS	05ABM	THE PLAINS	UNITED METHODIST CHURCH	3 N PLAINS ROAD, THE PLAINS, OH, 45780	39.3696614	-82.1321852
OH	2016-11-08	county	ATHENS	05ABN	THE PLAINS	UNITED METHODIST CHURCH	3 N PLAINS ROAD, THE PLAINS, OH, 45780	39.3696614	-82.1321852
OH	2016-11-08	county	ATHENS	05ABO	AMESVILLE	AMESVILLE ELEMENTARY SCHOOL	23 MAIN ST, AMESVILLE, OH, 45711	39.4027975	-81.9570828
OH	2016-11-08	county	ATHENS	05ABP	ATHENS	COMMUNITY CENTER	701 E STATE ST, ATHENS, OH, 45701	39.3365961	-82.0751855
OH	2016-11-08	county	ATHENS	05ABR	GUYSVILLE	CARTH TWP VOL FIRE&RESCUE BLDG	21200 HOLLY L, GUYSVILLE, OH, 45735	39.2899083	-81.9233193
OH	2016-11-08	county	ATHENS	05ABS	CHAUNCEY	CHAUNCEY ELEMENTARY SCHOOL	21 BIRGE DR, CHAUNCEY, OH, 45719	39.399075	-82.1248638
OH	2016-11-08	county	ATHENS	05ABT	THE PLAINS	UNITED METHODIST CHURCH	3 N PLAINS ROAD, THE PLAINS, OH, 45780	39.3696614	-82.1321852
OH	2016-11-08	county	ATHENS	05ABU	CHAUNCEY	CHAUNCEY ELEMENTARY SCHOOL	21 BIRGE DR, CHAUNCEY, OH, 45719	39.399075	-82.1248638
OH	2016-11-08	county	ATHENS	05ABV	CHAUNCEY	CHAUNCEY ELEMENTARY SCHOOL	21 BIRGE DR, CHAUNCEY, OH, 45719	39.399075	-82.1248638
OH	2016-11-08	county	ATHENS	05ABW	ALBANY	ALEXANDER HIGH SCHOOL	6091 AYERS RD, ALBANY, OH, 45710	39.24262	-82.183544
OH	2016-11-08	county	ATHENS	05ABX	ALBANY	ALEXANDER HIGH SCHOOL	6091 AYERS RD, ALBANY, OH, 45710	39.24262	-82.183544
OH	2016-11-08	county	ATHENS	05ABY	SHADE	SHADE COMMUNITY CENTER	2380 OLD US 33, SHADE, OH, 45776	39.185548	-82.0497946
OH	2016-11-08	county	ATHENS	05ABZ	STEWART	FEDERAL HOCKING MIDDLE SCHOOL	8461 SR 144, STEWART, OH, 45778	39.3119524	-81.879507
OH	2016-11-08	county	ATHENS	05ACB	GLOUSTER	TRIMBLE HIGH SCHOOL	1 TOMCAT DR, GLOUSTER, OH, 45732	39.498424	-82.0887994
OH	2016-11-08	county	ATHENS	05ACC	GLOUSTER	TRIMBLE HIGH SCHOOL	1 TOMCAT DR, GLOUSTER, OH, 45732	39.498424	-82.0887994
OH	2016-11-08	county	ATHENS	05ACD	GLOUSTER	TRIMBLE HIGH SCHOOL	1 TOMCAT DR, GLOUSTER, OH, 45732	39.498424	-82.0887994
OH	2016-11-08	county	ATHENS	05ACE	GLOUSTER	TRIMBLE HIGH SCHOOL	1 TOMCAT DR, GLOUSTER, OH, 45732	39.498424	-82.0887994
OH	2016-11-08	county	ATHENS	05ACI	COOLVILLE	COOLVILLE ELEMENTARY SCHOOL	26461 MAIN ST, COOLVILLE, OH, 45723	39.2220118	-81.7948492
OH	2016-11-08	county	ATHENS	05ACJ	COOLVILLE	COOLVILLE ELEMENTARY SCHOOL	26461 MAIN ST, COOLVILLE, OH, 45723	39.2220118	-81.7948492
OH	2016-11-08	county	ATHENS	05ACK	COOLVILLE	COOLVILLE ELEMENTARY SCHOOL	26461 MAIN ST, COOLVILLE, OH, 45723	39.2220118	-81.7948492
OH	2016-11-08	county	ATHENS	05ACL	NEW MARSHFIELD	FIRE DEPARTMENT	8224 HAWK RD, NEW MARSHFIELD, OH, 45766	39.3235709	-82.2151987
OH	2016-11-08	county	ATHENS	05ACM	NEW MARSHFIELD	WATERLOO COMMUNITY SENIOR CTR	3993 OLD SR 56, NEW MARSHFIELD, OH, 45766	39.3359922	-82.2398171
OH	2016-11-08	county	ATHENS	05ACO	BUCHTEL	ST MARYS-HILLS CATHOLIC CHURCH	17645 BANK ST, BUCHTEL, OH, 45716	39.4621782	-82.1798395
OH	2016-11-08	county	ATHENS	05ACP	NELSONVILLE	CHURCH OF NAZARENE	15275 SR 691, NELSONVILLE, OH, 45764	39.4277526	-82.2144989
OH	2016-11-08	county	ATHENS	05ACR	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	ATHENS	05ACS	ATHENS	BAKER CENTER OHIO UNIVERSITY	1 PARK PL, ATHENS, OH, 45701	39.3248626	-82.1017419
OH	2016-11-08	county	AUGLAIZE	06AAA	ST MARYS	UNITED STEEL WORKERS HALL	227 E SOUTH ST, ST MARYS, OH, 45885	40.542779	-84.3846357
OH	2016-11-08	county	AUGLAIZE	06AAB	ST MARYS	UNITED STEEL WORKERS HALL	227 E SOUTH ST, ST MARYS, OH, 45885	40.542779	-84.3846357
